"","school","score","college","white","el","prop_college"
"12495",7333,300.78,1,0,0,0.214285714285714
"12496",7333,265.58,0,0,0,0.214285714285714
"12497",7333,253.9,0,0,0,0.214285714285714
"12498",7333,233.39,0,0,0,0.214285714285714
"12499",7333,224.8,0,0,0,0.214285714285714
"12500",7333,250.01,0,0,0,0.214285714285714
"12501",7333,271.18,0,0,0,0.214285714285714
"12502",7333,235.03,1,0,0,0.214285714285714
"12503",7353,312.81,1,1,0,0.5
"12504",7353,333.95,1,1,0,0.5
"12505",7353,315.64,1,1,0,0.5
"12506",7353,289.36,1,1,0,0.5
"12507",7353,330.04,0,0,0,0.5
"12508",7353,304.84,0,1,0,0.5
"12509",7353,282.18,0,1,0,0.5
"12510",7353,322.55,0,1,0,0.5
"12511",7356,297.14,1,1,0,0.416666666666667
"12512",7356,303.71,1,1,0,0.416666666666667
"12513",7356,264.36,0,1,0,0.416666666666667
"12514",7356,249.88,0,1,0,0.416666666666667
"12515",7356,286.81,0,1,0,0.416666666666667
"12516",7356,220.61,1,1,0,0.416666666666667
"12517",7356,302.05,1,1,0,0.416666666666667
"12518",7356,234.83,0,1,0,0.416666666666667
"12519",7356,278.69,0,1,0,0.416666666666667
"12520",7356,285.63,0,1,0,0.416666666666667
"12521",7356,275.04,1,1,0,0.416666666666667
"12522",7356,253.52,0,1,0,0.416666666666667
"12523",7356,325.05,0,1,0,0.416666666666667
"12524",7356,250.79,1,1,0,0.416666666666667
"12525",7356,253.33,0,1,0,0.416666666666667
"12526",7356,262.38,0,1,0,0.416666666666667
"12527",7356,245.43,0,1,0,0.416666666666667
"12528",7356,261.67,1,1,0,0.416666666666667
"12529",7356,218.29,1,1,0,0.416666666666667
"12530",7356,311.37,0,1,0,0.416666666666667
"12531",7356,300.4,1,1,0,0.416666666666667
"12532",7356,282.18,1,1,0,0.416666666666667
"12533",7356,238.25,0,1,0,0.416666666666667
"12534",7356,250.98,0,1,0,0.416666666666667
"12535",7375,248.47,1,0,0,0.130434782608696
"12536",7375,259.86,0,0,0,0.130434782608696
"12537",7375,276.66,0,0,0,0.130434782608696
"12538",7375,280.56,0,0,0,0.130434782608696
"12539",7375,225.28,0,0,0,0.130434782608696
"12540",7375,235.88,0,0,0,0.130434782608696
"12541",7375,239.78,0,0,0,0.130434782608696
"12542",7375,229.99,0,0,0,0.130434782608696
"12543",7375,218.41,0,0,0,0.130434782608696
"12544",7375,244.26,0,1,0,0.130434782608696
"12545",7375,271.97,0,1,0,0.130434782608696
"12546",7375,268.6,1,0,0,0.130434782608696
"12547",7375,301.51,0,1,0,0.130434782608696
"12548",7375,308.7,0,1,0,0.130434782608696
"12549",7375,254.38,0,0,0,0.130434782608696
"12550",7375,271.45,0,0,0,0.130434782608696
"12551",7375,246.84,0,0,0,0.130434782608696
"12552",7375,255.21,0,0,0,0.130434782608696
"12553",7375,287.58,0,0,0,0.130434782608696
"12554",7375,280.31,0,0,0,0.130434782608696
"12555",7375,235,0,1,0,0.130434782608696
"12556",7375,254.21,1,0,0,0.130434782608696
"12557",7375,179.2,0,0,0,0.130434782608696
"12558",7387,293.84,0,0,0,0.584905660377358
"12559",7387,313.98,1,1,0,0.584905660377358
"12560",7387,303.28,0,0,0,0.584905660377358
"12561",7387,323.21,0,1,0,0.584905660377358
"12562",7387,267.53,0,0,0,0.584905660377358
"12563",7387,280.86,1,0,0,0.584905660377358
"12564",7387,269.02,0,1,0,0.584905660377358
"12565",7387,282.26,1,1,0,0.584905660377358
"12566",7387,327.71,1,1,0,0.584905660377358
"12567",7387,300.09,1,1,0,0.584905660377358
"12568",7387,329.1,1,1,0,0.584905660377358
"12569",7387,259.09,1,1,0,0.584905660377358
"12570",7387,333.17,1,1,0,0.584905660377358
"12571",7387,312.77,0,1,0,0.584905660377358
"12572",7387,363.84,1,1,0,0.584905660377358
"12573",7387,286.75,1,1,0,0.584905660377358
"12574",7387,234.5,1,0,0,0.584905660377358
"12575",7387,335.46,1,1,0,0.584905660377358
"12576",7387,322.99,1,1,0,0.584905660377358
"12577",7387,268.17,1,1,0,0.584905660377358
"12578",7387,322.6,0,1,0,0.584905660377358
"12579",7387,271.43,0,0,0,0.584905660377358
"12580",7387,334.42,1,1,0,0.584905660377358
"12581",7387,263.68,0,1,0,0.584905660377358
"12582",7387,332.8,0,1,0,0.584905660377358
"12583",7387,266.47,0,0,0,0.584905660377358
"12584",7387,334.51,1,0,0,0.584905660377358
"12585",7387,289.63,1,1,0,0.584905660377358
"12586",7387,293.26,0,1,0,0.584905660377358
"12587",7387,341.31,0,1,0,0.584905660377358
"12588",7387,268.77,0,1,0,0.584905660377358
"12589",7387,275.46,1,1,0,0.584905660377358
"12590",7387,295.89,0,0,0,0.584905660377358
"12591",7387,243.57,0,0,0,0.584905660377358
"12592",7387,301.82,1,1,0,0.584905660377358
"12593",7387,301.57,0,1,0,0.584905660377358
"12594",7387,293.34,1,1,0,0.584905660377358
"12595",7387,322.09,0,1,0,0.584905660377358
"12596",7387,300.57,0,1,0,0.584905660377358
"12597",7387,289.46,1,1,0,0.584905660377358
"12598",7387,379.32,1,1,0,0.584905660377358
"12599",7387,307.2,0,1,0,0.584905660377358
"12600",7387,280.45,1,0,0,0.584905660377358
"12601",7387,324.77,1,1,0,0.584905660377358
"12602",7387,312.33,1,0,0,0.584905660377358
"12603",7387,266.75,1,1,0,0.584905660377358
"12604",7387,311.34,1,1,0,0.584905660377358
"12605",7387,317.81,1,1,0,0.584905660377358
"12606",7387,323.93,1,1,0,0.584905660377358
"12607",7387,271.83,0,1,0,0.584905660377358
"12608",7387,304.01,1,1,0,0.584905660377358
"12609",7387,312.64,1,1,0,0.584905660377358
"12610",7387,242.72,0,0,0,0.584905660377358
"12611",7395,311.02,1,0,0,0.285714285714286
"12612",7395,288.27,0,0,0,0.285714285714286
"12613",7395,235.46,0,0,0,0.285714285714286
"12614",7395,282.96,1,0,0,0.285714285714286
"12615",7395,254.8,1,0,0,0.285714285714286
"12616",7395,296.69,0,0,0,0.285714285714286
"12617",7395,273.7,1,0,0,0.285714285714286
"12618",7395,267.18,0,0,0,0.285714285714286
"12619",7395,273.83,0,0,0,0.285714285714286
"12620",7395,272.45,0,0,0,0.285714285714286
"12621",7395,232.1,0,0,0,0.285714285714286
"12622",7395,292.42,0,1,0,0.285714285714286
"12623",7395,241.61,1,0,0,0.285714285714286
"12624",7395,274.01,0,0,0,0.285714285714286
"12625",7395,273.46,0,0,0,0.285714285714286
"12626",7395,295.67,0,1,0,0.285714285714286
"12627",7395,285.97,0,1,0,0.285714285714286
"12628",7395,241.1,1,0,0,0.285714285714286
"12629",7395,204.66,0,0,0,0.285714285714286
"12630",7395,246.37,0,0,0,0.285714285714286
"12631",7395,314.56,0,0,0,0.285714285714286
"12632",7406,312.99,1,1,0,0.807692307692308
"12633",7406,285.98,0,1,0,0.807692307692308
"12634",7406,302.07,1,1,0,0.807692307692308
"12635",7406,248.85,1,1,0,0.807692307692308
"12636",7406,306.29,1,1,0,0.807692307692308
"12637",7406,276,1,1,0,0.807692307692308
"12638",7406,287.6,1,1,0,0.807692307692308
"12639",7406,250.46,1,1,0,0.807692307692308
"12640",7406,304.5,1,0,0,0.807692307692308
"12641",7406,280.63,1,1,0,0.807692307692308
"12642",7406,312.98,1,1,0,0.807692307692308
"12643",7406,261.79,0,1,0,0.807692307692308
"12644",7406,335.07,1,1,0,0.807692307692308
"12645",7406,297.75,0,1,0,0.807692307692308
"12646",7406,313.69,0,1,0,0.807692307692308
"12647",7406,306.92,1,1,0,0.807692307692308
"12648",7406,290.88,1,1,0,0.807692307692308
"12649",7406,302.84,0,1,0,0.807692307692308
"12650",7406,328.95,1,1,0,0.807692307692308
"12651",7406,297.36,1,1,0,0.807692307692308
"12652",7406,317.66,1,1,0,0.807692307692308
"12653",7406,285.25,1,1,0,0.807692307692308
"12654",7406,339.57,1,1,0,0.807692307692308
"12655",7406,231.3,1,1,0,0.807692307692308
"12656",7406,325.54,1,1,0,0.807692307692308
"12657",7406,337.55,1,1,0,0.807692307692308
"12658",7407,233.67,1,0,0,0.583333333333333
"12659",7407,249.26,1,0,0,0.583333333333333
"12660",7407,271.42,0,0,0,0.583333333333333
"12661",7407,292.79,0,1,0,0.583333333333333
"12662",7407,253.58,0,0,0,0.583333333333333
"12663",7407,263.6,1,0,0,0.583333333333333
"12664",7407,260.48,1,0,0,0.583333333333333
"12665",7407,223.28,1,0,0,0.583333333333333
"12666",7407,236.53,1,0,0,0.583333333333333
"12667",7407,282.78,0,0,0,0.583333333333333
"12668",7407,260.57,0,0,0,0.583333333333333
"12669",7407,260.46,1,0,0,0.583333333333333
"12670",7425,289.31,1,0,0,0.25
"12671",7425,269.39,0,0,0,0.25
"12672",7425,252.2,0,0,0,0.25
"12673",7425,280.82,0,0,0,0.25
"12674",7467,245.22,1,1,0,0.416666666666667
"12675",7467,317.68,1,0,0,0.416666666666667
"12676",7467,264.49,0,1,0,0.416666666666667
"12677",7467,287.83,0,1,0,0.416666666666667
"12678",7467,288.98,0,1,0,0.416666666666667
"12679",7467,333.4,1,1,0,0.416666666666667
"12680",7467,308.54,1,1,0,0.416666666666667
"12681",7467,300.22,1,0,0,0.416666666666667
"12682",7467,235.06,1,0,0,0.416666666666667
"12683",7467,218.29,1,1,0,0.416666666666667
"12684",7467,294.26,1,1,0,0.416666666666667
"12685",7467,321.61,0,1,0,0.416666666666667
"12686",7467,249.58,0,0,0,0.416666666666667
"12687",7467,284.86,0,1,0,0.416666666666667
"12688",7467,261.81,0,1,0,0.416666666666667
"12689",7467,260.09,0,0,0,0.416666666666667
"12690",7467,281.33,0,0,0,0.416666666666667
"12691",7467,294.25,1,0,0,0.416666666666667
"12692",7467,267.23,0,0,0,0.416666666666667
"12693",7467,331.14,0,1,0,0.416666666666667
"12694",7467,249.9,0,1,0,0.416666666666667
"12695",7467,237.03,1,1,0,0.416666666666667
"12696",7467,308.24,0,1,0,0.416666666666667
"12697",7467,222.6,0,1,0,0.416666666666667
"12698",7478,301.23,1,1,0,0.555555555555556
"12699",7478,296.8,1,1,0,0.555555555555556
"12700",7478,250.64,0,1,0,0.555555555555556
"12701",7478,352.61,1,1,0,0.555555555555556
"12702",7478,320.14,1,1,0,0.555555555555556
"12703",7478,323.74,0,1,0,0.555555555555556
"12704",7478,262.48,1,1,0,0.555555555555556
"12705",7478,284.47,1,1,0,0.555555555555556
"12706",7478,285.14,1,1,0,0.555555555555556
"12707",7478,251.16,1,1,0,0.555555555555556
"12708",7478,324.59,0,1,0,0.555555555555556
"12709",7478,268.9,1,1,0,0.555555555555556
"12710",7478,287.52,1,1,0,0.555555555555556
"12711",7478,251.89,1,1,0,0.555555555555556
"12712",7478,292.83,0,1,0,0.555555555555556
"12713",7478,296.41,1,1,0,0.555555555555556
"12714",7478,236.54,0,1,0,0.555555555555556
"12715",7478,326.56,1,1,0,0.555555555555556
"12716",7478,251.69,0,1,0,0.555555555555556
"12717",7478,296.44,0,1,0,0.555555555555556
"12718",7478,311.07,1,1,0,0.555555555555556
"12719",7478,252.3,1,1,0,0.555555555555556
"12720",7478,309.74,0,1,0,0.555555555555556
"12721",7478,284.47,0,1,0,0.555555555555556
"12722",7478,247.57,0,1,0,0.555555555555556
"12723",7478,291.38,0,1,0,0.555555555555556
"12724",7478,315.51,0,1,0,0.555555555555556
"12725",7519,260.99,0,1,0,0.482758620689655
"12726",7519,258.49,0,1,0,0.482758620689655
"12727",7519,317.95,0,1,0,0.482758620689655
"12728",7519,264.12,1,1,0,0.482758620689655
"12729",7519,263.64,0,1,0,0.482758620689655
"12730",7519,315.12,0,1,0,0.482758620689655
"12731",7519,292.84,0,1,0,0.482758620689655
"12732",7519,261.04,0,1,0,0.482758620689655
"12733",7519,292.1,1,1,0,0.482758620689655
"12734",7519,276.6,0,1,0,0.482758620689655
"12735",7519,268.21,1,1,0,0.482758620689655
"12736",7519,297.71,1,1,0,0.482758620689655
"12737",7519,276.67,1,1,0,0.482758620689655
"12738",7519,292.46,1,1,0,0.482758620689655
"12739",7519,270.54,1,1,0,0.482758620689655
"12740",7519,270.62,1,1,0,0.482758620689655
"12741",7519,320.28,1,1,0,0.482758620689655
"12742",7519,225.21,0,1,0,0.482758620689655
"12743",7519,211.1,0,1,0,0.482758620689655
"12744",7519,255.91,0,1,0,0.482758620689655
"12745",7519,251.99,1,1,0,0.482758620689655
"12746",7519,287.22,0,1,0,0.482758620689655
"12747",7519,250.54,0,1,0,0.482758620689655
"12748",7519,237.11,1,1,0,0.482758620689655
"12749",7519,267.1,1,1,0,0.482758620689655
"12750",7519,299.24,1,1,0,0.482758620689655
"12751",7519,261.55,1,1,0,0.482758620689655
"12752",7519,310,0,1,0,0.482758620689655
"12753",7519,290.65,0,1,0,0.482758620689655
"12754",7534,262.66,1,1,0,0.92
"12755",7534,349.16,1,0,0,0.92
"12756",7534,344.76,1,1,0,0.92
"12757",7534,266.82,0,1,0,0.92
"12758",7534,321.87,1,1,0,0.92
"12759",7534,327.62,1,1,0,0.92
"12760",7534,235.32,1,1,0,0.92
"12761",7534,336.92,1,1,0,0.92
"12762",7534,312.21,1,1,0,0.92
"12763",7534,310.87,1,0,0,0.92
"12764",7534,298.92,1,1,0,0.92
"12765",7534,291.88,1,1,0,0.92
"12766",7534,302.13,1,0,0,0.92
"12767",7534,303.76,1,1,0,0.92
"12768",7534,267.1,1,1,0,0.92
"12769",7534,264.66,0,1,0,0.92
"12770",7534,274.75,1,1,0,0.92
"12771",7534,282.59,1,0,0,0.92
"12772",7534,277.38,1,1,0,0.92
"12773",7534,321.86,1,1,0,0.92
"12774",7534,331.42,1,1,0,0.92
"12775",7534,330.17,1,1,0,0.92
"12776",7534,334.41,1,1,0,0.92
"12777",7534,322.34,1,0,0,0.92
"12778",7534,298.73,1,1,0,0.92
"12779",7540,270.45,0,1,0,0.6
"12780",7540,262.51,0,0,1,0.6
"12781",7540,336.29,1,1,0,0.6
"12782",7540,307.12,1,1,0,0.6
"12783",7540,246.95,1,0,1,0.6
"12784",7540,272.05,1,1,0,0.6
"12785",7540,270.44,1,1,0,0.6
"12786",7540,172.28,0,0,1,0.6
"12787",7540,276.35,1,1,0,0.6
"12788",7540,258.17,0,0,1,0.6
"12789",7540,271.66,0,0,1,0.6
"12790",7540,323.05,1,1,0,0.6
"12791",7540,281.79,1,0,0,0.6
"12792",7540,304.68,1,0,0,0.6
"12793",7540,333.01,1,1,0,0.6
"12794",7540,293.33,1,1,0,0.6
"12795",7540,309.68,0,1,0,0.6
"12796",7540,258.67,1,0,0,0.6
"12797",7540,233.51,0,1,0,0.6
"12798",7540,244.21,1,1,0,0.6
"12799",7540,309.15,1,0,0,0.6
"12800",7540,271.63,0,1,0,0.6
"12801",7540,288.71,0,0,0,0.6
"12802",7540,258.28,0,0,1,0.6
"12803",7540,283.44,1,1,0,0.6
"12804",7567,293.23,0,0,0,0.294117647058824
"12805",7567,275.21,0,0,0,0.294117647058824
"12806",7567,252.9,1,1,0,0.294117647058824
"12807",7567,260.09,0,0,0,0.294117647058824
"12808",7567,315.86,0,0,0,0.294117647058824
"12809",7567,303.69,0,1,0,0.294117647058824
"12810",7567,286.25,0,0,0,0.294117647058824
"12811",7567,245.73,0,0,0,0.294117647058824
"12812",7567,293.95,1,0,0,0.294117647058824
"12813",7567,247.79,0,0,0,0.294117647058824
"12814",7567,297.03,1,1,0,0.294117647058824
"12815",7567,226.8,0,0,0,0.294117647058824
"12816",7567,245.28,0,1,0,0.294117647058824
"12817",7567,294.52,0,1,0,0.294117647058824
"12818",7567,224.15,0,1,0,0.294117647058824
"12819",7567,274.67,1,1,0,0.294117647058824
"12820",7567,267.08,1,1,0,0.294117647058824
"12821",7569,280.5,0,1,0,NA
"12822",7588,288.92,0,1,0,0.619047619047619
"12823",7588,307.12,1,1,0,0.619047619047619
"12824",7588,278.89,1,1,0,0.619047619047619
"12825",7588,289.93,0,0,0,0.619047619047619
"12826",7588,331.32,1,1,0,0.619047619047619
"12827",7588,245.26,1,1,0,0.619047619047619
"12828",7588,315.84,1,1,0,0.619047619047619
"12829",7588,323.5,1,1,0,0.619047619047619
"12830",7588,323.51,1,1,0,0.619047619047619
"12831",7588,283.48,0,1,0,0.619047619047619
"12832",7588,267.66,1,0,0,0.619047619047619
"12833",7588,297.57,0,1,0,0.619047619047619
"12834",7588,293.53,1,1,0,0.619047619047619
"12835",7588,303.79,0,0,0,0.619047619047619
"12836",7588,297.31,1,1,0,0.619047619047619
"12837",7588,286.3,1,1,0,0.619047619047619
"12838",7588,246.36,0,0,0,0.619047619047619
"12839",7588,305.12,1,1,0,0.619047619047619
"12840",7588,227.48,1,1,0,0.619047619047619
"12841",7588,261.81,0,1,0,0.619047619047619
"12842",7588,328.49,0,0,0,0.619047619047619
"12843",7598,278.07,0,1,0,0.769230769230769
"12844",7598,288.62,1,1,0,0.769230769230769
"12845",7598,355.88,1,1,0,0.769230769230769
"12846",7598,331.19,1,1,0,0.769230769230769
"12847",7598,321.11,1,1,0,0.769230769230769
"12848",7598,306.91,1,1,0,0.769230769230769
"12849",7598,317.65,1,1,0,0.769230769230769
"12850",7598,225.71,0,1,0,0.769230769230769
"12851",7598,316.64,1,1,0,0.769230769230769
"12852",7598,279.01,0,1,0,0.769230769230769
"12853",7598,350.63,1,0,0,0.769230769230769
"12854",7598,345.17,1,1,0,0.769230769230769
"12855",7598,374.83,1,0,0,0.769230769230769
"12856",7598,316.09,1,0,0,0.769230769230769
"12857",7598,305.66,0,1,0,0.769230769230769
"12858",7598,324.42,1,1,0,0.769230769230769
"12859",7598,349.95,1,1,0,0.769230769230769
"12860",7598,303.4,1,0,0,0.769230769230769
"12861",7598,305.93,0,1,0,0.769230769230769
"12862",7598,294.34,0,1,0,0.769230769230769
"12863",7598,261.26,1,1,0,0.769230769230769
"12864",7598,313.4,1,0,0,0.769230769230769
"12865",7598,300.82,1,1,0,0.769230769230769
"12866",7598,295.62,1,1,0,0.769230769230769
"12867",7598,229.52,1,1,0,0.769230769230769
"12868",7598,318.41,1,1,0,0.769230769230769
"12869",7605,268.17,0,1,0,0.536231884057971
"12870",7605,275.85,0,1,0,0.536231884057971
"12871",7605,310.69,0,0,0,0.536231884057971
"12872",7605,253.32,0,0,0,0.536231884057971
"12873",7605,331.08,1,1,0,0.536231884057971
"12874",7605,281.31,1,1,0,0.536231884057971
"12875",7605,258.11,1,1,0,0.536231884057971
"12876",7605,274.09,1,1,0,0.536231884057971
"12877",7605,247.27,1,1,0,0.536231884057971
"12878",7605,267.28,1,1,0,0.536231884057971
"12879",7605,276.62,1,1,0,0.536231884057971
"12880",7605,303.72,0,1,0,0.536231884057971
"12881",7605,312.57,0,0,0,0.536231884057971
"12882",7605,299.61,1,1,0,0.536231884057971
"12883",7605,269.55,0,1,0,0.536231884057971
"12884",7605,276.23,0,1,0,0.536231884057971
"12885",7605,331.75,0,1,0,0.536231884057971
"12886",7605,261.54,0,1,0,0.536231884057971
"12887",7605,241.85,0,1,0,0.536231884057971
"12888",7605,245.95,0,1,0,0.536231884057971
"12889",7605,289.3,1,1,0,0.536231884057971
"12890",7605,251.4,0,1,0,0.536231884057971
"12891",7605,262.41,0,1,0,0.536231884057971
"12892",7605,275.53,1,1,0,0.536231884057971
"12893",7605,288.31,0,1,0,0.536231884057971
"12894",7605,241.19,1,1,0,0.536231884057971
"12895",7605,305.27,0,1,0,0.536231884057971
"12896",7605,269.01,0,1,0,0.536231884057971
"12897",7605,305.88,1,1,0,0.536231884057971
"12898",7605,286.81,0,1,0,0.536231884057971
"12899",7605,282.67,1,1,0,0.536231884057971
"12900",7605,343.06,1,0,0,0.536231884057971
"12901",7605,301.1,1,0,0,0.536231884057971
"12902",7605,219.77,1,1,0,0.536231884057971
"12903",7605,289.58,1,1,0,0.536231884057971
"12904",7605,287.9,1,1,0,0.536231884057971
"12905",7605,267.08,1,1,0,0.536231884057971
"12906",7605,271.6,1,1,0,0.536231884057971
"12907",7605,301.35,0,1,0,0.536231884057971
"12908",7605,312.35,0,1,0,0.536231884057971
"12909",7605,325.39,0,1,0,0.536231884057971
"12910",7605,268.93,1,0,0,0.536231884057971
"12911",7605,274.42,1,1,0,0.536231884057971
"12912",7605,280.19,1,1,0,0.536231884057971
"12913",7605,292.51,1,1,0,0.536231884057971
"12914",7605,252.36,1,1,0,0.536231884057971
"12915",7605,319.5,0,1,0,0.536231884057971
"12916",7605,270.26,0,1,0,0.536231884057971
"12917",7605,306.99,1,1,0,0.536231884057971
"12918",7605,297.27,1,1,0,0.536231884057971
"12919",7605,313.13,0,1,0,0.536231884057971
"12920",7605,271.69,1,1,0,0.536231884057971
"12921",7605,297.86,1,1,0,0.536231884057971
"12922",7605,287.34,0,1,0,0.536231884057971
"12923",7605,274.01,0,1,0,0.536231884057971
"12924",7605,291,0,1,0,0.536231884057971
"12925",7605,285.99,0,1,0,0.536231884057971
"12926",7605,269.33,1,1,0,0.536231884057971
"12927",7605,261.14,0,0,0,0.536231884057971
"12928",7605,223.28,1,1,0,0.536231884057971
"12929",7605,289.05,0,1,0,0.536231884057971
"12930",7605,238.07,1,1,0,0.536231884057971
"12931",7605,288.35,1,1,0,0.536231884057971
"12932",7605,250.86,1,1,0,0.536231884057971
"12933",7605,264.8,1,1,0,0.536231884057971
"12934",7605,278,1,1,0,0.536231884057971
"12935",7605,235.39,0,1,0,0.536231884057971
"12936",7605,247.75,1,1,0,0.536231884057971
"12937",7605,246.93,0,1,0,0.536231884057971
"12938",7626,378.25,1,1,0,0.9
"12939",7626,331.28,1,1,0,0.9
"12940",7626,336.57,1,0,0,0.9
"12941",7626,270.11,1,1,0,0.9
"12942",7626,325.62,1,0,0,0.9
"12943",7626,340.72,1,0,0,0.9
"12944",7626,280.24,1,0,0,0.9
"12945",7626,310.67,1,0,0,0.9
"12946",7626,313.3,1,1,0,0.9
"12947",7626,327.49,0,0,0,0.9
"12948",7626,380.69,1,0,0,0.9
"12949",7626,317.42,1,1,0,0.9
"12950",7626,340.98,1,0,0,0.9
"12951",7626,289.16,0,0,0,0.9
"12952",7626,373.01,1,1,0,0.9
"12953",7626,284.29,1,1,0,0.9
"12954",7626,348.7,1,0,0,0.9
"12955",7626,326.62,1,1,0,0.9
"12956",7626,327.89,1,0,0,0.9
"12957",7626,254,1,0,1,0.9
"12958",7649,251.07,0,0,1,0.153846153846154
"12959",7649,255.38,0,0,1,0.153846153846154
"12960",7649,275.37,0,0,0,0.153846153846154
"12961",7649,253.14,0,0,1,0.153846153846154
"12962",7649,305.92,0,0,0,0.153846153846154
"12963",7649,272.51,0,0,0,0.153846153846154
"12964",7649,332.67,0,0,0,0.153846153846154
"12965",7649,283.02,1,0,0,0.153846153846154
"12966",7649,262.34,0,1,0,0.153846153846154
"12967",7649,268.22,0,0,1,0.153846153846154
"12968",7649,250.78,0,0,0,0.153846153846154
"12969",7649,229.26,0,0,1,0.153846153846154
"12970",7649,204.79,0,0,0,0.153846153846154
"12971",7649,254.98,0,0,0,0.153846153846154
"12972",7649,233.84,0,0,1,0.153846153846154
"12973",7649,230,0,0,1,0.153846153846154
"12974",7649,294.4,0,1,0,0.153846153846154
"12975",7649,302.2,1,0,0,0.153846153846154
"12976",7649,234.34,0,0,0,0.153846153846154
"12977",7649,220.78,0,0,0,0.153846153846154
"12978",7649,261.69,0,0,1,0.153846153846154
"12979",7649,289.3,0,0,0,0.153846153846154
"12980",7649,267.64,0,0,0,0.153846153846154
"12981",7649,262.68,0,0,1,0.153846153846154
"12982",7649,224.26,1,0,0,0.153846153846154
"12983",7649,276.65,1,0,1,0.153846153846154
"12984",7676,248.75,0,1,0,0.36
"12985",7676,223.55,1,0,0,0.36
"12986",7676,210.79,0,0,0,0.36
"12987",7676,213.56,1,0,0,0.36
"12988",7676,252.8,0,0,0,0.36
"12989",7676,273.37,1,0,0,0.36
"12990",7676,285.63,0,0,0,0.36
"12991",7676,234.89,0,0,0,0.36
"12992",7676,248.18,0,0,0,0.36
"12993",7676,252.06,0,0,0,0.36
"12994",7676,186.08,0,0,0,0.36
"12995",7676,270.94,0,0,0,0.36
"12996",7676,230.44,0,0,0,0.36
"12997",7676,282.38,1,0,0,0.36
"12998",7676,248.55,1,0,0,0.36
"12999",7676,281.41,0,1,0,0.36
"13000",7676,227.62,0,0,0,0.36
"13001",7676,263.23,1,0,0,0.36
"13002",7676,343.32,1,0,0,0.36
"13003",7676,306.96,0,0,0,0.36
"13004",7676,294.85,1,1,0,0.36
"13005",7676,340.73,0,0,0,0.36
"13006",7676,227.87,0,1,0,0.36
"13007",7676,241.87,1,0,0,0.36
"13008",7676,261.09,0,0,0,0.36
"13009",7689,224.09,0,0,0,0.169811320754717
"13010",7689,243.66,0,0,0,0.169811320754717
"13011",7689,241.37,0,0,0,0.169811320754717
"13012",7689,248.81,0,0,0,0.169811320754717
"13013",7689,237.88,1,0,0,0.169811320754717
"13014",7689,216.67,0,0,1,0.169811320754717
"13015",7689,198.9,0,0,0,0.169811320754717
"13016",7689,195.33,0,0,1,0.169811320754717
"13017",7689,258.79,0,0,0,0.169811320754717
"13018",7689,269.06,0,1,0,0.169811320754717
"13019",7689,265.23,0,0,0,0.169811320754717
"13020",7689,294.11,1,0,0,0.169811320754717
"13021",7689,278.73,0,0,0,0.169811320754717
"13022",7689,255.66,0,0,0,0.169811320754717
"13023",7689,256.41,0,0,0,0.169811320754717
"13024",7689,266.19,0,0,0,0.169811320754717
"13025",7689,221.86,0,0,0,0.169811320754717
"13026",7689,197.5,0,0,1,0.169811320754717
"13027",7689,295.15,0,1,0,0.169811320754717
"13028",7689,247.34,0,0,0,0.169811320754717
"13029",7689,280.92,0,1,0,0.169811320754717
"13030",7689,280.4,0,0,0,0.169811320754717
"13031",7689,215.12,0,1,1,0.169811320754717
"13032",7689,245.99,0,0,0,0.169811320754717
"13033",7689,260.78,0,0,0,0.169811320754717
"13034",7689,210.92,0,0,1,0.169811320754717
"13035",7689,262,0,0,0,0.169811320754717
"13036",7689,297.96,1,1,0,0.169811320754717
"13037",7689,244.53,0,0,0,0.169811320754717
"13038",7689,294.92,0,1,0,0.169811320754717
"13039",7689,237.92,0,0,0,0.169811320754717
"13040",7689,235.94,0,0,0,0.169811320754717
"13041",7689,270.8,0,0,0,0.169811320754717
"13042",7689,234.43,0,0,0,0.169811320754717
"13043",7689,207.5,0,0,0,0.169811320754717
"13044",7689,240.49,0,0,0,0.169811320754717
"13045",7689,239.07,1,0,0,0.169811320754717
"13046",7689,221.14,0,0,0,0.169811320754717
"13047",7689,208.27,0,0,0,0.169811320754717
"13048",7689,240.09,0,0,0,0.169811320754717
"13049",7689,221.35,0,0,1,0.169811320754717
"13050",7689,212.65,1,0,0,0.169811320754717
"13051",7689,230.06,0,0,0,0.169811320754717
"13052",7689,236.34,1,0,0,0.169811320754717
"13053",7689,240.97,0,0,1,0.169811320754717
"13054",7689,278.95,0,0,0,0.169811320754717
"13055",7689,217.4,1,0,1,0.169811320754717
"13056",7689,247.46,1,0,0,0.169811320754717
"13057",7689,269.02,1,0,0,0.169811320754717
"13058",7689,223.44,0,1,0,0.169811320754717
"13059",7689,233.33,0,0,0,0.169811320754717
"13060",7689,284.32,0,0,1,0.169811320754717
"13061",7689,263.62,0,0,0,0.169811320754717
"13062",7695,290.91,1,1,0,0.875
"13063",7695,284.25,1,1,0,0.875
"13064",7695,288.88,1,1,0,0.875
"13065",7695,270.72,1,1,0,0.875
"13066",7695,296.68,1,1,0,0.875
"13067",7695,256.26,1,1,0,0.875
"13068",7695,291.86,0,1,0,0.875
"13069",7695,271.32,1,1,0,0.875
"13070",7696,236.71,0,0,0,0.173913043478261
"13071",7696,347.02,0,0,0,0.173913043478261
"13072",7696,251.73,0,0,0,0.173913043478261
